source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	assay name	comment[fraction identifier]	comment[technical replicate]	comment[Instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PXD005846_01318_F1_R1_P0126768B02_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	01318_F1_R1_P0126768B02_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_01318_F1_R1_P0126768B03_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	01318_F1_R1_P0126768B03_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_01318_F1_R1_P0126768B04_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	01318_F1_R1_P0126768B04_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_01318_F1_R1_P0126768B05_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	01318_F1_R1_P0126768B05_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0434_F1_R1_P84216B01_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0434_F1_R1_P84216B01_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0434_F1_R1_P84216B02_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0434_F1_R1_P84216B02_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0434_F1_R1_P84216B03_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0434_F1_R1_P84216B03_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0434_F1_R1_P84216B04_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0434_F1_R1_P84216B04_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0434_F1_R1_P84216B05_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0434_F1_R1_P84216B05_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0434_F1_R1_P84216B06_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0434_F1_R1_P84216B06_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0434_F1_R1_P84216B07_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0434_F1_R1_P84216B07_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0434_F1_R1_P84216B08_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0434_F1_R1_P84216B08_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0434_F1_R1_P84216B09_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0434_F1_R1_P84216B09_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_04943_F1_R1_P0116387A01_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	04943_F1_R1_P0116387A01_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_04943_F1_R1_P0116397A01_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	04943_F1_R1_P0116397A01_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_05056_F1_R1_P0124277A01_REP1	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible	REP1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	05056_F1_R1_P0124277A01.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	Not avalaible	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	Not avalaible
PXD005846_05056_F1_R1_P0124278A01_REP2	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible	REP2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	05056_F1_R1_P0124278A01.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	Not avalaible	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	Not avalaible
PXD005846_05056_F1_R1_P0124281A01_REP1	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible	REP1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	05056_F1_R1_P0124281A01.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	Not avalaible	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	Not avalaible
PXD005846_05056_F1_R1_P0124282A01_REP2	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible	REP2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	05056_F1_R1_P0124282A01.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	Not avalaible	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	Not avalaible
PXD005846_05056_F1_R1_P0124283A01_REP1	Homo sapiens	Continuous cell line Saos2	not avalaible	not avalaible	REP1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	05056_F1_R1_P0124283A01.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	Not avalaible	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	Not avalaible
PXD005846_05056_F1_R1_P0124284A01_REP2	Homo sapiens	Continuous cell line Saos2	not avalaible	not avalaible	REP2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	05056_F1_R1_P0124284A01.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	Not avalaible	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	Not avalaible
PXD005846_0727_F1_R1_P98496C02_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0727_F1_R1_P98496C02_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0727_F1_R1_P98496C03_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0727_F1_R1_P98496C03_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0727_F1_R1_P98496C04_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0727_F1_R1_P98496C04_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0727_F1_R1_P98496C05_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0727_F1_R1_P98496C05_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0727_F1_R1_P98496C06_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0727_F1_R1_P98496C06_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD005846_0727_F1_R1_P98496C07_TMT10	Homo sapiens	Continuous cell line THP-1	not avalaible	not avalaible		not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	0727_F1_R1_P98496C07_TMT10.mgf	NT=Trypsin;AC=MS:1001251;CS=(?<=[KR])(?!P)	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Fixed;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=TMT6plex;AC=UNIMOD:737;CF=13C(4)15N(1)C(8)H(20)N(1)O(2);MT=Variable;TA=K;MM=229.162932	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
