source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	assay name	technology type	comment[data file]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fractionation method]	comment[fractionation method]	comment[file uri]	factor value[disease]
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 35	proteomic profiling by mass spectrometry	121102_CRC_T_Fr06.raw	6	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr06.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 36	proteomic profiling by mass spectrometry	121102_CRC_T_Fr07.raw	7	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr07.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 37	proteomic profiling by mass spectrometry	121102_CRC_T_Fr08.raw	8	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr08.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 38	proteomic profiling by mass spectrometry	121102_CRC_T_Fr09.raw	9	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr09.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 39	proteomic profiling by mass spectrometry	121102_CRC_T_Fr10.raw	10	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr10.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 40	proteomic profiling by mass spectrometry	121102_CRC_T_Fr11.raw	11	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr11.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 41	proteomic profiling by mass spectrometry	121102_CRC_T_Fr12.raw	12	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr12.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 42	proteomic profiling by mass spectrometry	121102_CRC_T_Fr13.raw	13	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr13.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 43	proteomic profiling by mass spectrometry	121102_CRC_T_Fr14.raw	14	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr14.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 44	proteomic profiling by mass spectrometry	121102_CRC_T_Fr15.raw	15	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr15.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 45	proteomic profiling by mass spectrometry	121102_CRC_T_Fr16.raw	16	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr16.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 46	proteomic profiling by mass spectrometry	121102_CRC_T_Fr17.raw	17	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr17.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 47	proteomic profiling by mass spectrometry	121102_CRC_T_Fr18.raw	18	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr18.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 48	proteomic profiling by mass spectrometry	121102_CRC_T_Fr19.raw	19	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr19.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 49	proteomic profiling by mass spectrometry	121102_CRC_T_Fr20.raw	20	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr20.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 50	proteomic profiling by mass spectrometry	121102_CRC_T_Fr21.raw	21	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr21.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 51	proteomic profiling by mass spectrometry	121102_CRC_T_Fr22.raw	22	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr22.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 52	proteomic profiling by mass spectrometry	121102_CRC_T_Fr23.raw	23	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr23.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 53	proteomic profiling by mass spectrometry	121102_CRC_T_Fr24.raw	24	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr24.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 54	proteomic profiling by mass spectrometry	121102_CRC_T_Fr25.raw	25	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr25.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 55	proteomic profiling by mass spectrometry	121102_CRC_T_Fr26.raw	26	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr26.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 56	proteomic profiling by mass spectrometry	121102_CRC_T_Fr27.raw	27	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr27.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 57	proteomic profiling by mass spectrometry	121102_CRC_T_Fr28.raw	28	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr28.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 58	proteomic profiling by mass spectrometry	121102_CRC_T_Fr29.raw	29	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr29.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 59	proteomic profiling by mass spectrometry	121102_CRC_T_Fr30.raw	30	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr30.raw	Colorectal cancer
