source name	characteristics[organism]	characteristics[organism part]	material type	characteristics[disease]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[synthetic peptide]	assay name	technology type	comment[label]	comment[fractionation method]	comment[fraction identifier]	comment[ms2 mass analyzer]	comment[ms2 mass analyzer]	comment[instrument]	comment[separation]	comment[file uri]	comment[dissociation method]	comment[dissociation method]	comment[dissociation method]	comment[HCD collision energy]	comment[HCD collision energy]	comment[HCD collision energy]	comment[CID collision energy]	comment[EThcD collision energy]	comment[ETciD collision energy]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	comment[technical replicate]
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_84	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BG12-TUM_isoform_84_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BG12-TUM_isoform_84_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_83	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BG11-TUM_isoform_83_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BG11-TUM_isoform_83_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_82	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BG10-TUM_isoform_82_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BG10-TUM_isoform_82_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_69	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BF9-TUM_isoform_69_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BF9-TUM_isoform_69_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_68	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BF8-TUM_isoform_68_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BF8-TUM_isoform_68_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_67	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BF7-TUM_isoform_67_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BF7-TUM_isoform_67_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_66	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BF6-TUM_isoform_66_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BF6-TUM_isoform_66_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_65	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BF5-TUM_isoform_65_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BF5-TUM_isoform_65_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_72	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BF12-TUM_isoform_72_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BF12-TUM_isoform_72_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_71	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BF11-TUM_isoform_71_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BF11-TUM_isoform_71_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_70	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BF10-TUM_isoform_70_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BF10-TUM_isoform_70_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_57	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BE9-TUM_isoform_57_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BE9-TUM_isoform_57_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_56	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BE8-TUM_isoform_56_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BE8-TUM_isoform_56_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_55	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BE7-TUM_isoform_55_01_01-2xIT_2xHCD-1h-R4.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BE7-TUM_isoform_55_01_01-2xIT_2xHCD-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_54	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BE6-TUM_isoform_54_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BE6-TUM_isoform_54_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_53	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BE5-TUM_isoform_53_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BE5-TUM_isoform_53_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_60	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BE12-TUM_isoform_60_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BE12-TUM_isoform_60_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_59	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BE11-TUM_isoform_59_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BE11-TUM_isoform_59_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_58	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BE10-TUM_isoform_58_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BE10-TUM_isoform_58_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_45	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BD9-TUM_isoform_45_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BD9-TUM_isoform_45_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_44	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BD8-TUM_isoform_44_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BD8-TUM_isoform_44_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_43	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BD7-TUM_isoform_43_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BD7-TUM_isoform_43_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_42	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BD6-TUM_isoform_42_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BD6-TUM_isoform_42_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_41	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BD5-TUM_isoform_41_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BD5-TUM_isoform_41_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_48	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BD12-TUM_isoform_48_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BD12-TUM_isoform_48_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_47	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BD11-TUM_isoform_47_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BD11-TUM_isoform_47_01_01-2xIT_2xHCD-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_46	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02097a_BD10-TUM_isoform_46_01_01-2xIT_2xHCD-1h-R3.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD	not available	20 NCE	23 NCE	28 NCE	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02097a_BD10-TUM_isoform_46_01_01-2xIT_2xHCD-1h-R3.raw	3
