source name	characteristics[biological replicate]	characteristics[cell type]	characteristics[disease]	characteristics[organism part]	characteristics[organism]	characteristics[strain/breed]	characteristics[treatment]	characteristics[growth condition]	characteristics[enrichment process]	characteristics[aeration]	characteristics[temperature]	assay name	technology type	comment[alkylation reagent]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[data file]	comment[dissociation method]	comment[file uri]	comment[fraction identifier]	comment[fraction]	comment[fractionation method]	comment[fragment mass tolerance]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[reduction reagent]	comment[technical replicate]	comment[tool metadata]	factor value[fraction identifier]	factor value[growth condition]	comment[sdrf version]	comment[sdrf template]
Auxotroph_internal_standard	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 31	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0234_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0234_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 32	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0235_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0235_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 33	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0236_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0236_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 34	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0237_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0237_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 35	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0238_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0238_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 36	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0241_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0241_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 37	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0242_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0242_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 38	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0243_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0243_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 39	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0244_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0244_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 40	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0245_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0245_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 41	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0250_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0250_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 42	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0251_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0251_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 43	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0252_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0252_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 44	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0253_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0253_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 45	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0254_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0254_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 46	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0257_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0257_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 47	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0258_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0258_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 48	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0259_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0259_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 49	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0260_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0260_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
Auxotroph_internal_standard	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	auxotroph	Streptavidin - Biotin Pulldown	Not available	37°C	run 50	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0261_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0261_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	auxotroph	v1.1.0	NT=ms-proteomics;version=v1.1.0
