source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	assay name	comment[fraction identifier]	comment[technical replicate]	comment[Instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]
PXD003656_FN16_Mouseretina_set1_180min_10ug_C2_100715REP1_FRAC16REP1_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP1_FRAC16REP1_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN16_Mouseretina_set1_180min_10ug_C2_100715.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN16_Mouseretina_set2_180min_10ug_C1_091213REP2_FRAC16REP2_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP2_FRAC16REP2_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN16_Mouseretina_set2_180min_10ug_C1_091213.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN16_Mouseretina_set3_180min_10ug_C1_101015REP3_FRAC16REP3_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP3_FRAC16REP3_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN16_Mouseretina_set3_180min_10ug_C1_101015.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN17_Mouseretina_set1_180min_10ug_C1_100715REP1_FRAC17REP1_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP1_FRAC17REP1_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN17_Mouseretina_set1_180min_10ug_C1_100715.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN17_Mouseretina_set2_180min_10ug_C2_091213REP2_FRAC17REP2_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP2_FRAC17REP2_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN17_Mouseretina_set2_180min_10ug_C2_091213.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN17_Mouseretina_set3_180min_10ug_C2_101015REP3_FRAC17REP3_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP3_FRAC17REP3_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN17_Mouseretina_set3_180min_10ug_C2_101015.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN18_Mouseretina_set1_180min_10ug_C2_100715REP1_FRAC18REP1_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP1_FRAC18REP1_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN18_Mouseretina_set1_180min_10ug_C2_100715.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN18_Mouseretina_set2_180min_10ug_C1_091213REP2_FRAC18REP2_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP2_FRAC18REP2_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN18_Mouseretina_set2_180min_10ug_C1_091213.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN18_Mouseretina_set3_180min_10ug_C1_101015REP3_FRAC18REP3_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP3_FRAC18REP3_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN18_Mouseretina_set3_180min_10ug_C1_101015.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN19_Mouseretina_set1_180min_10ug_C1_100715REP1_FRAC19REP1_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP1_FRAC19REP1_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN19_Mouseretina_set1_180min_10ug_C1_100715.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN19_Mouseretina_set2_180min_10ug_C2_091213REP2_FRAC19REP2_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP2_FRAC19REP2_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN19_Mouseretina_set2_180min_10ug_C2_091213.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN19_Mouseretina_set3_180min_10ug_C2_101015REP3_FRAC19REP3_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP3_FRAC19REP3_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN19_Mouseretina_set3_180min_10ug_C2_101015.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN20_Mouseretina_set1_180min_10ug_C2_100715REP1_FRAC20REP1_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP1_FRAC20REP1_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN20_Mouseretina_set1_180min_10ug_C2_100715.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN20_Mouseretina_set2_180min_10ug_C1_091213REP2_FRAC20REP2_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP2_FRAC20REP2_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN20_Mouseretina_set2_180min_10ug_C1_091213.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN20_Mouseretina_set3_180min_10ug_C1_101015REP3_FRAC20REP3_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP3_FRAC20REP3_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN20_Mouseretina_set3_180min_10ug_C1_101015.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN21_Mouseretina_set1_180min_10ug_C1_100715REP1_FRAC21REP1_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP1_FRAC21REP1_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN21_Mouseretina_set1_180min_10ug_C1_100715.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN21_Mouseretina_set2_180min_10ug_C2_091213REP2_FRAC21REP2_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP2_FRAC21REP2_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN21_Mouseretina_set2_180min_10ug_C2_091213.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN21_Mouseretina_set3_180min_10ug_C2_101015REP3_FRAC21REP3_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP3_FRAC21REP3_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN21_Mouseretina_set3_180min_10ug_C2_101015.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN22_Mouseretina_set1_180min_10ug_C2_100715REP1_FRAC22REP1_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP1_FRAC22REP1_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN22_Mouseretina_set1_180min_10ug_C2_100715.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN22_Mouseretina_set2_180min_10ug_C1_091213REP2_FRAC22REP2_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP2_FRAC22REP2_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN22_Mouseretina_set2_180min_10ug_C1_091213.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN22_Mouseretina_set3_180min_10ug_C1_101015REP3_FRAC22REP3_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP3_FRAC22REP3_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN22_Mouseretina_set3_180min_10ug_C1_101015.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN23_Mouseretina_set1_180min_10ug_C1_100715REP1_FRAC23REP1_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP1_FRAC23REP1_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN23_Mouseretina_set1_180min_10ug_C1_100715.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN23_Mouseretina_set2_180min_10ug_C2_091213REP2_FRAC23REP2_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP2_FRAC23REP2_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN23_Mouseretina_set2_180min_10ug_C2_091213.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN23_Mouseretina_set3_180min_10ug_C2_101015REP3_FRAC23REP3_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP3_FRAC23REP3_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN23_Mouseretina_set3_180min_10ug_C2_101015.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN24_Mouseretina_set1_180min_10ug_C2_100715REP1_FRAC24REP1_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP1_FRAC24REP1_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN24_Mouseretina_set1_180min_10ug_C2_100715.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN24_Mouseretina_set2_180min_10ug_C1_091213REP2_FRAC24REP2_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP2_FRAC24REP2_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN24_Mouseretina_set2_180min_10ug_C1_091213.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003656_FN24_Mouseretina_set3_180min_10ug_C1_101015REP3_FRAC24REP3_FRAC	Mus musculus	Tissue retina	not avalaible	not avalaible	REP3_FRAC24REP3_FRAC	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	FN24_Mouseretina_set3_180min_10ug_C1_101015.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
