source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	assay name	comment[fraction identifier]	comment[technical replicate]	comment[Instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]
PXD003431_HG_TF_131021_91_OT3_ZNF435_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_131021_91_OT3_ZNF435_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_131021_92_OT3_ZNF435_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_131021_92_OT3_ZNF435_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_131205_10_OT3_ZSCAN22_2_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_131205_10_OT3_ZSCAN22_2_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_131205_9_OT3_ZSCAN22_1_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_131205_9_OT3_ZSCAN22_1_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_131216_71_OT3_ZNF273_10ul_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_131216_71_OT3_ZNF273_10ul_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_131216_72_OT3_ZNF273_10ul_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_131216_72_OT3_ZNF273_10ul_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_10_OT3_ZNF35_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_10_OT3_ZNF35_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_11_OT3_ZNF467_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_11_OT3_ZNF467_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_12_OT3_ZNF467_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_12_OT3_ZNF467_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_13_OT3_ZNF76_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_13_OT3_ZNF76_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_14_OT3_ZNF76_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_14_OT3_ZNF76_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_17_OT3_ZNF554_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_17_OT3_ZNF554_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_18_OT3_ZNF554_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_18_OT3_ZNF554_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_19_OT3_ZNF146_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_19_OT3_ZNF146_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_20_OT3_ZNF146_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_20_OT3_ZNF146_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_23_OT3_ZNF98_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_23_OT3_ZNF98_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_24_OT3_ZNF98_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_24_OT3_ZNF98_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_25_OT3_ZNF574_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_25_OT3_ZNF574_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_26_OT3_ZNF574_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_26_OT3_ZNF574_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_3_OT3_ZBTB48_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_3_OT3_ZBTB48_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_35_OT3_EGR3_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_35_OT3_EGR3_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_36_OT3_EGR3_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_36_OT3_EGR3_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_39_OT3_ZNF677_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_39_OT3_ZNF677_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_4_OT3_ZBTB48_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_4_OT3_ZBTB48_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_40_OT3_ZNF677_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_40_OT3_ZNF677_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_45_OT3_ZNF684_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_45_OT3_ZNF684_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_46_OT3_ZNF684_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_46_OT3_ZNF684_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_53_OT3_ZNF99_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_53_OT3_ZNF99_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_54_OT3_ZNF99_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_54_OT3_ZNF99_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_67_OT3_ZNF345a_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_67_OT3_ZNF345a_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_68_OT3_ZNF345a_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_68_OT3_ZNF345a_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_69_OT3_SP2_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_69_OT3_SP2_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_7_OT3_ZNF224_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_7_OT3_ZNF224_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_70_OT3_SP2_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_70_OT3_SP2_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_79_OT3_OVOL2_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_79_OT3_OVOL2_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_8_OT3_ZNF224_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_8_OT3_ZNF224_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_80_OT3_OVOL2_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_80_OT3_OVOL2_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_83_OT3_ZNF281_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_83_OT3_ZNF281_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_89_OT3_ZNF784_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_89_OT3_ZNF784_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_9_OT3_ZNF35_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_9_OT3_ZNF35_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140207_90_OT3_ZNF784_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140207_90_OT3_ZNF784_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140417_11_OT3_ZNF524_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140417_11_OT3_ZNF524_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140417_12_OT3_ZNF524_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140417_12_OT3_ZNF524_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140417_17_OT3_ZNF34_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140417_17_OT3_ZNF34_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140417_18_OT3_ZNF34_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140417_18_OT3_ZNF34_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140417_21_OT3_ZNF134_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140417_21_OT3_ZNF134_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140417_22_OT3_ZNF134_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140417_22_OT3_ZNF134_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140417_23_OT3_ZNF317_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140417_23_OT3_ZNF317_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140417_24_OT3_ZNF317_X_GFP_293_2_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140417_24_OT3_ZNF317_X_GFP_293_2_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD003431_HG_TF_140417_29_OT3_ZNF263_X_GFP_293_1_1	Homo sapiens	Continuous cell line HEK293	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	0.006 Da	0.1 Da	NT=CID	HG_TF_140417_29_OT3_ZNF263_X_GFP_293_1_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
