source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	assay name	comment[fraction identifier]	comment[technical replicate]	comment[Instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PXD004655_140821_QE_206_Kimura_29_C13_1	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	8.1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140821_QE_206_Kimura_29_C13_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140821_QE_206_Kimura_30_C13_2	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	8.2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140821_QE_206_Kimura_30_C13_2.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140821_QE_206_Kimura_31_C13_3	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	8.3	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140821_QE_206_Kimura_31_C13_3.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140821_QE_206_Kimura_32_C13_4	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	8.4	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140821_QE_206_Kimura_32_C13_4.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140821_QE_206_Kimura_33_C4_1	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	9.1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140821_QE_206_Kimura_33_C4_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140821_QE_206_Kimura_34_C4_2	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	9.2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140821_QE_206_Kimura_34_C4_2.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140821_QE_206_Kimura_35_C4_3	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	9.3	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140821_QE_206_Kimura_35_C4_3.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140821_QE_206_Kimura_36_C4_4	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	9.4	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140821_QE_206_Kimura_36_C4_4.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_01_DC_1	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	10.1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_01_DC_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_02_DC_2	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	10.2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_02_DC_2.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_03_DC_3	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	10.3	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_03_DC_3.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_04_DC_4	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	10.4	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_04_DC_4.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_05_D7_1	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	11.1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_05_D7_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_06_D7_2	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	11.2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_06_D7_2.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_07_D7_3	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	11.3	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_07_D7_3.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_08_D7_4	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	11.4	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_08_D7_4.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_09_D8_1	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	12.1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_09_D8_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_10_D8_2	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	12.2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_10_D8_2.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_11_D8_3	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	12.3	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_11_D8_3.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140912_QE_247_Kimura_12_D8_4	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	12.4	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140912_QE_247_Kimura_12_D8_4.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140920_QE_247_Kimura_13_EC_1	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	13.1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140920_QE_247_Kimura_13_EC_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140920_QE_247_Kimura_14_EC_2	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	13.2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140920_QE_247_Kimura_14_EC_2.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140920_QE_247_Kimura_15_EC_3	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	13.3	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140920_QE_247_Kimura_15_EC_3.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140920_QE_247_Kimura_16_EC_4	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	13.4	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140920_QE_247_Kimura_16_EC_4.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140920_QE_247_Kimura_17_E7_1	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	14.1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140920_QE_247_Kimura_17_E7_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140920_QE_247_Kimura_18_E7_2	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	14.2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140920_QE_247_Kimura_18_E7_2.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140920_QE_247_Kimura_19_E7_3	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	14.3	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140920_QE_247_Kimura_19_E7_3.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140920_QE_247_Kimura_20_E7_4	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	14.4	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140920_QE_247_Kimura_20_E7_4.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
PXD004655_140920_QE_247_Kimura_21_E8_1	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	15.1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	140920_QE_247_Kimura_21_E8_1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Fixed;TA=K;MM=6.020129	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=R;MM=6.020129	NT=Label:13C(6);AC=UNIMOD:188;CF=13C(6)C(-6);MT=Variable;TA=K;MM=6.020129
