source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[biological replicate]	material type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
Sample 8	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	C125PM	1	cell	run 116	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C125PM_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C125PM_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C125PM
Sample 8	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	C125PM	1	cell	run 117	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C125PM_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C125PM_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C125PM
Sample 8	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	C125PM	1	cell	run 118	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C125PM_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C125PM_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C125PM
Sample 8	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	C125PM	1	cell	run 119	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C125PM_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C125PM_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C125PM
Sample 8	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	C125PM	1	cell	run 120	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C125PM_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C125PM_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C125PM
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 121	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 122	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 123	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 124	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 125	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 126	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 127	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 128	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 129	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 130	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 131	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 132	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 133	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 134	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 9	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	C135	1	cell	run 135	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C135_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C135_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C135
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 136	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 137	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 138	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 139	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 140	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 141	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 142	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 143	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 144	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 145	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 146	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 147	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 148	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 149	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 10	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial cells	C70	1	cell	run 150	proteomic profiling by mass spectrometry	A0253_klc_20130826r_C70_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_C70_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	C70
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 151	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 152	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 153	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 154	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 155	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 156	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 157	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 158	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 159	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 160	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 161	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 162	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 163	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 164	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
Sample 11	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	72Y	Male	Caucasian	Epithelial cells	CACO2	1	cell	run 165	proteomic profiling by mass spectrometry	A0253_klc_20130826r_CACO2_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	CACO2
